#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3932, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [inch]:  X-coordinate of the iced surface
#             Y_ICED [inch]:  Y-coordinate of the iced surface
#             Z_ICED [inch]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3151 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.9795 million (based on MAC)
#                       Freestream Temp: 267.55 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "1"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS15_KS_VAR_FINAL_LAYER"

15.72530451	36.00001944	-0.062440198
15.62531838	36.00001944	-0.044977353
15.62531457	36.00001944	-0.044976687
15.52531699	36.00001944	-0.02757427
15.52531318	36.00001944	-0.027573606
15.42530511	36.00001944	-0.010235076
15.4253013	36.00001944	-0.010234415
15.42529748	36.00001944	-0.010233756
15.32527702	36.00001944	0.007037288
15.32527321	36.00001944	0.007037945
15.22524321	36.00001944	0.024249032
15.12520081	36.00001944	0.041390987
15.125197	36.00001944	0.041391641
15.02514411	36.00001944	0.058469454
15.02514029	36.00001944	0.058470106
14.92507692	36.00001944	0.07548673
14.9250731	36.00001944	0.075487379
14.82499733	36.00001944	0.092430621
14.82499351	36.00001944	0.092431267
14.72490629	36.00001944	0.109311867
14.72490248	36.00001944	0.109312511
14.62480572	36.00001944	0.126130723
14.6248019	36.00001944	0.126131364
14.5246918	36.00001944	0.142874469
14.52468798	36.00001944	0.142875108
14.52468416	36.00001944	0.142875744
14.42456357	36.00001944	0.159555223
14.42455975	36.00001944	0.159555857
14.32442962	36.00001944	0.176171353
14.22428614	36.00001944	0.192711154
14.22428232	36.00001944	0.192711785
14.12412739	36.00001944	0.209185323
14.12412357	36.00001944	0.209185952
14.02395816	36.00001944	0.225595045
14.02395434	36.00001944	0.225595671
14.02395051	36.00001944	0.225596294
13.92377365	36.00001944	0.241931018
13.92376983	36.00001944	0.241931638
13.82358153	36.00001944	0.258197238
13.72338083	36.00001944	0.274389364
13.72337701	36.00001944	0.274389981
13.62316582	36.00001944	0.290512431
13.623162	36.00001944	0.290513047
13.62315817	36.00001944	0.290513659
13.52293459	36.00001944	0.306562172
13.52293076	36.00001944	0.306562781
13.42269573	36.00001944	0.322539235
13.32244926	36.00001944	0.338441365
13.32244543	36.00001944	0.338441972
13.22218656	36.00001944	0.354269539
13.22218274	36.00001944	0.354270143
13.12191242	36.00001944	0.370023177
13.1219086	36.00001944	0.370023778
13.02162684	36.00001944	0.385699777
13.02162301	36.00001944	0.385700375
